"country","year","gdp","gdp_per_capita","hcpi","cpi","deflator","gdp_real_per_capita","apc","apc_male","apc_female","rec_apc","rec_apc_sprits","rec_apc_wine","rec_apc_beer","rec_apc_other","unrec_apc","tourist","drinkers_female","drinkers","drinkers_male","abstainers","abstainers_female","abstainers_male","abstainers_12m_male","abstainers_12m","abstainers_12m_female","former_drinkers","former_drinkers_male","former_drinkers_female","consumers_12m_female","consumers_12m","consumers_12m_male","hed","hed_female","hed_male","hed_agestd","hed_agestd_female","hed_agestd_male","ad_12m_female","ad_12m_male","ad_12m","aud_12m","aud_12m_male","aud_12m_female","ahu_12m","ahu_12m_female","ahu_12m_male"
"BLR",2015,56454734396.5842,5967.05220384914,13.4760866165161,13.5344897649735,16.0224937778596,18362.74609375,11.04492,11.04492,11.04492,9.79,4.24,0.75,2,2.79,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",2014,78813839984.3506,8341.39967861093,18.0946159362793,18.1195543526734,18.1051561194206,19119.345703125,NA,NA,NA,11.29,4.76,0.84,2.16,3.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",2013,75527984234.2342,7998.12523878099,18.3318672180176,18.3122610377873,21.2572956110887,18805.431640625,NA,NA,NA,12.58,5.4,0.84,2.36,3.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",2012,65685102554.8759,6953.13251493684,59.4993057250977,59.2197360232518,75.2773691739957,18611.455078125,NA,NA,NA,13.56,6.58,0.76,2.19,4.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",2011,61757788944.7236,6527.17386871642,53.1746444702148,53.2286983118173,71.0388216125352,18274.021484375,NA,NA,NA,14.5,6.43,0.73,2.3,5.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",2010,57222490768.7143,6033.6862392722,7.66184663772583,7.7357480431251,11.2904747319794,17300.703125,14.98951,14.98951,14.98951,14.43,5.94,0.75,2.37,5.36,3.2,NA,12.79,22.09,30.92,NA,NA,NA,NA,NA,NA,NA,4.5,NA,"71.0","79.2",NA,32.7,NA,NA,39.1,NA,NA,NA,NA,11,NA,29.8,NA,5.5,NA,NA
"BLR",2010,57222490768.7143,6033.6862392722,7.66184663772583,7.7357480431251,11.2904747319794,17300.703125,14.98951,14.98951,14.98951,14.43,5.94,0.75,2.37,5.36,3,NA,12.79,22.09,30.92,NA,NA,NA,NA,NA,NA,NA,4.5,NA,"71.0","79.2",NA,32.7,NA,NA,39.1,NA,NA,NA,NA,11,NA,29.8,NA,5.5,NA,NA
"BLR",2009,50874078052.2735,5352.5839116007,12.8345985412598,12.9456563410401,9.25866183752915,16014.115234375,NA,NA,NA,13.98003,6.12234,0.60863,2.33006,4.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",2008,60763483146.0674,6377.36973201232,14.7337474822998,14.8378764828254,21.2135361716466,15942.8974609375,NA,NA,NA,14.57912,6.31864,0.65373,2.45578,5.15097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",2007,45277399813.6067,4735.65760793999,8.29451274871826,8.42675273505308,12.8727022949597,14417.353515625,NA,NA,NA,13.90588,6.00217,0.62076,2.28644,4.99651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",2006,36954312354.3124,3847.43412382153,6.95839595794678,6.99712903535588,10.7486156433181,13214.87109375,NA,NA,NA,12.6116,5.24659,0.58778,1.95326,4.82396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",2005,30207567316.6202,3125.81053502853,10.373010635376,10.3388794457933,18.9721606003942,11940.1865234375,12.7944,12.7944,12.7944,11.19213,4.16069,0.56374,1.55644,4.91126,3.9,NA,11.3,19.15,27.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",2004,23144351851.8519,2378.62328600741,18.2414016723633,18.1082424937646,22.6751224510943,10839.9560546875,NA,NA,NA,12.08301,3.63784,0.21696,1.3344,6.89381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",2003,17827791321.3067,1819.76605926177,28.4917640686035,28.3978399133474,30.6853215032258,9660.193359375,NA,NA,NA,11.17022,3.8,0.49022,3.2,3.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",2002,14594249022.8922,1479.31458271677,42.650089263916,42.5375481348794,44.8937388712672,8961.6416015625,NA,NA,NA,11.77686,4.75,0.40686,2.73,3.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",2001,12354820143.8849,1244.37318523431,60.8454704284668,61.1349331618477,79.5345725430335,8477.083984375,NA,NA,NA,10.73624,4.75,0.36624,1.15,4.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",2000,12736856827.9847,1276.2880341,167.576919555664,168.620235850933,185.290760695763,8053.173828125,12.63263,12.63263,12.63263,12.92293,5.02845,0.17283,1.18575,6.5359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",1999,12138486532.0203,1210.6117195862,294.638977050781,293.678750889773,316.793435140463,7575.91845703125,NA,NA,NA,12.72,7.85,0.83,1.22,2.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",1998,15222012660.4232,1511.32531567314,73.2701416015625,72.8697170535353,76.5804463289103,7293.908203125,NA,NA,NA,11.72,7.57,0.72,1.19,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",1997,14128408565.7064,1396.44201900881,64.0746383666992,63.9373663357479,71.6495748144239,6698.4580078125,NA,NA,NA,11.02,7.97,0.37,1.14,1.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",1996,14756846153.8462,1452.5071047646,51.6509552001953,52.7120767531954,53.7143273126729,5988.03955078125,NA,NA,NA,10.45,8.16,0.28,0.98,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",1995,13972676840.918,1370.69928282291,685.185119628906,709.346032118607,661.504076806102,5805.36328125,NA,NA,NA,9.35,7.43,0.41,0.79,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",1994,14932024169.1843,1460.06550035512,2220.89697265625,2221.01656992039,1945.74860568567,6458.21435546875,NA,NA,NA,9.86,7.55,0.66,0.88,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",1993,16280991735.5372,1590.08811711411,1190.31604003906,1190.22923349187,1058.71449703356,7305.30712890625,NA,NA,NA,10.23,7.87,0.48,1.24,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",1992,17037037037.037,1667.60505703409,970.700012207031,NA,1030.77681195532,7923.650390625,NA,NA,NA,8.7,6.54,0.24,1.58,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",1991,1.8e+10,1765.73589495833,94.1999969482422,NA,110.376705138321,8784.376953125,NA,NA,NA,8.87,5.69,1.25,1.92,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",1990,2.165e+10,2124.76794393518,4.59999990463257,NA,NA,8895.1728515625,NA,NA,NA,7.85,4.7,1.28,1.87,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",1989,NA,NA,1.79999995231628,NA,NA,NA,NA,NA,NA,7.98,4.81,1.34,1.83,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",1988,NA,NA,0,NA,NA,NA,NA,NA,NA,4.55,2.9,0,1.65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",1987,NA,NA,1.60000002384186,NA,NA,NA,NA,NA,NA,5.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",1986,NA,NA,2.29999995231628,NA,NA,NA,NA,NA,NA,7.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",1985,NA,NA,0.5,NA,NA,NA,NA,NA,NA,11.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",1984,NA,NA,-0.699999988079071,NA,NA,NA,NA,NA,NA,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",1983,NA,NA,1,NA,NA,NA,NA,NA,NA,12.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",1982,NA,NA,3.09999990463257,NA,NA,NA,NA,NA,NA,12.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",1981,NA,NA,1.20000004768372,NA,NA,NA,NA,NA,NA,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLR",1980,NA,NA,1.10000002384186,NA,NA,NA,NA,NA,NA,13.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",2019,535830876745.097,46638.6813054855,1.24899995326996,1.43681956996435,1.76144139415442,51944.16796875,10.28089,10.28089,10.28089,9.15,1.09,3.41,4.35,0.3,0.9,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",2018,543299066998.902,47544.9811472757,2.05,2.05316499865181,1.54983152485374,51126.66796875,11.1,11.1,11.1,9.22,1.1,3.41,4.4,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",2017,502764720556.354,44198.4823908691,2.224,2.12597086002609,1.83027279601211,50442.26953125,NA,NA,NA,9.3,1.13,3.42,4.42,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",2016,476062757356.927,42012.6227191016,1.97385406494141,1.97385264653172,1.92085069495049,49829.92578125,12.1,12.1,12.1,9.42,1.15,3.47,4.46,0.34,1,NA,7.8,15.8,22.3,9.4,14.2,4.5,13.4,23.5,33.2,14.1,9,19,"66.8","76.5","86.6",42.1,23.3,57.3,36.6,19,54.1,2.3,6.3,4.3,8.1,12.1,4.3,3.9,2,5.8
"BEL",2015,462335574841.484,41008.296719472,0.561430633068085,0.561429152790106,1.33038612835179,49456.3984375,11.2362,11.2362,11.2362,10.36,1.47,3.97,4.6,0.32,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",2014,535390200131.018,47764.0715120833,0.340003728866577,0.340002833356965,0.982645554501687,48748.62109375,NA,NA,NA,10.57,1.47,3.97,4.72,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",2013,521791015247.06,46757.9518559598,1.11309695243835,1.11309594027537,1.27125815498337,48204.5859375,NA,NA,NA,10.33,1.42,3.87,4.6,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",2012,496152879924.727,44670.5606845101,2.83966088294983,2.83966343445897,1.9611193413831,48210.92578125,NA,NA,NA,10.09,1.54,3.72,4.78,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",2011,523330354138.133,47410.5669277464,3.53208112716675,3.53208210722744,1.8072994675872,48154.87109375,NA,NA,NA,10.14,1.49,3.71,4.89,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",2010,481420882905.001,44184.946353964,2.18929648399353,2.18929920422458,1.89207786027008,47972.55859375,11.3319,11.3319,11.3319,10.27,1.48,3.72,5.03,0.05,0.5,NA,7.78,12.78,17.81,NA,NA,NA,NA,NA,NA,NA,11.8,NA,NA,NA,NA,NA,NA,56.5,38.1,NA,NA,1.6,NA,NA,NA,NA,3,2.7,1.4,NA
"BEL",2010,481420882905.001,44184.946353964,2.18929648399353,2.18929920422458,1.89207786027008,47972.55859375,11.3319,11.3319,11.3319,10.27,1.48,3.72,5.03,0.05,0.5,NA,7.78,12.78,17.81,NA,NA,NA,NA,NA,NA,NA,11.8,NA,NA,NA,NA,NA,NA,56.5,38.1,NA,NA,1.6,NA,NA,NA,NA,3,2.7,1.4,NA
"BEL",2009,483254171097.812,44760.2912443709,-0.0531415827572346,-0.0531456741253762,0.533179397971551,47064.7890625,NA,NA,NA,10.10293,1.44727,3.66288,4.9406,0.05217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",2008,517328087920.078,48303.397956286,4.48944520950317,4.48944420508401,1.90884542543854,48423.515625,NA,NA,NA,10.50627,1.58544,3.82749,5.03741,0.05592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",2007,470922156309.453,44319.165448813,1.82305669784546,1.8230563002681,1.93172111672469,48590.40234375,NA,NA,NA,13.43269,3.96607,4.26606,5.21181,0.00269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",2006,408259840868.823,38705.1067959147,1.79120087623596,1.79120770070454,2.26470714433403,47212.578125,NA,NA,NA,10.94339,0.99316,4.36601,5.59583,0.00532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",2005,385714762230.039,36809.7013403619,2.78143286705017,2.78143263670025,2.08307421275387,46342.1875,11.24895,11.24895,11.24895,12.21445,1.97421,4.20817,6.05073,0.00498,1,NA,7.83,12.79,17.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",2004,369214712443.206,35429.4077933344,2.09728384017944,2.09728311239314,1.91499094831144,45540.46875,NA,NA,NA,12.04599,1.83193,4.24205,5.92835,0.0053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",2003,318082528506.588,30655.2092679024,1.58896327018738,1.58896399970379,1.85008868250355,44160.91015625,NA,NA,NA,11.27884,1.0704,4.04522,6.125,0.00342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",2002,258383599375.177,25006.191397109,1.64521372318268,1.64521436175359,1.64000779519799,43890.59765625,NA,NA,NA,11.29366,0.94259,4.24497,6.07494,0.00094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",2001,236746141604.37,23015.0712632462,2.46926212310791,2.46925823086078,1.98280272084905,43347.890625,NA,NA,NA,11.0093,0.92973,3.98376,6.07269,0.00085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",2000,236792460312.471,23098.8865077401,2.54451394081116,2.54451776190906,2.01461738713986,43024.140625,11.41915,11.41915,11.41915,11.21137,0.99968,4.04954,6.14678,0.00146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",1999,258245733221.468,25252.8019066564,1.12084853649139,1.12084823417844,0.598897782801686,41583.09765625,NA,NA,NA,10.1,1.37,2.67,6.06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",1998,258528339631.029,25338.4432934904,0.949255466461182,0.949250288350641,1.80564350098564,40252.46875,NA,NA,NA,9.92,1.37,2.59,5.96,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",1997,252708051420.839,24820.9380503896,1.62816214561462,1.62816049512961,0.757624410107738,39562.37109375,NA,NA,NA,10.92,1.47,3.34,6.11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",1996,279201433224.756,27489.5551770488,2.07702398300171,2.07702107350668,0.476619740910181,38208.71875,NA,NA,NA,10.94,1.39,3.35,6.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",1995,288025588396.278,28413.8264387368,1.46796274185181,1.46796699090272,1.22076958003412,37784.1484375,NA,NA,NA,11.04,1.35,3.35,6.34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",1994,244884129491.198,24208.5547931447,2.3775417804718,2.37754084476403,2.09430477567449,36981.44921875,NA,NA,NA,11.12,1.43,3.22,6.47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",1993,224721795708.955,22283.9360213551,2.75443005561829,2.75442643473457,3.99323192277683,35935.95703125,NA,NA,NA,11.66,1.54,3.44,6.68,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",1992,234781652446.675,23372.619171015,2.42794942855835,2.42795567164621,3.42452455952036,36426.9921875,NA,NA,NA,11.65,1.47,3.33,6.85,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",1991,210510999409.333,21041.6606519648,3.21531009674072,3.21531069260804,2.87662448038799,36023.68359375,NA,NA,NA,11.44,1.43,3.21,6.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",1990,205331747947.851,20600.3752789827,3.44831156730652,3.44831217961809,2.81240371323102,35506.92578125,NA,NA,NA,12.18,1.47,3.34,7.37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",1989,164221056511.057,16525.0617432848,3.1070511341095,3.10705065111097,4.79745736166764,NA,NA,NA,NA,11.61,1.51,3.09,7.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",1988,162299103675.261,16391.093827791,1.16093921661377,1.16093493415326,2.16898990310955,NA,NA,NA,NA,12.52,1.86,3.41,7.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",1987,149394404105.889,15135.8523116968,1.55337977409363,1.55338261314945,1.68411087935741,NA,NA,NA,NA,13.16,2.64,3.1,7.42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",1986,120018787249.413,12170.0406962702,1.29436826705933,1.29436819102482,2.7967811357781,NA,NA,NA,NA,12.72,2.43,2.93,7.36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",1985,86268264148.3796,8750.81851250536,4.86873054504395,4.86873399496945,4.62774213948016,NA,NA,NA,NA,13.14,2.61,3.08,7.45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",1984,83349530159.1734,8457.26880316374,6.34177875518799,6.34177491009128,5.43871724274632,NA,NA,NA,NA,13.26,2.36,3.11,7.79,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",1983,87184239053.2544,8846.23429846974,7.6616096496582,7.66160983743879,5.61285036609959,NA,NA,NA,NA,13.55,2.68,2.95,7.92,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",1982,92095926187.5331,9343.86109959618,8.72654819488525,8.72654906555468,7.57041624863626,NA,NA,NA,NA,13.72,2.53,2.96,8.23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BEL",1981,104730018470.23,10622.8024830789,7.62748718261719,7.62748656814273,5.13919666132385,NA,NA,NA,NA,13.25,2.65,2.87,7.73,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
